x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,label
111.9505119,358.7626664,3.73E-07,103.9319,336.6715386,0.007640527,110.3518982,319.9553597,0.002245469,122.3505478,311.5895648,-0.005393213,132.0037079,309.5915599,-0.01312686,111.953064,309.5538277,-0.022236327,113.9010315,283.9708162,-0.042357087,113.6808701,266.4761728,-0.055536188,113.6786728,253.24538,-0.062582403,125.3853378,313.4988958,-0.032037683,134.8582306,287.0071304,-0.047504019,140.6158676,269.4810537,-0.054764859,145.3072128,256.1758054,-0.057560299,137.8613319,321.6668258,-0.038423434,144.8346519,308.1465129,-0.043958172,139.6136856,311.9649609,-0.031452075,134.71455,317.6207612,-0.018824743,146.5010147,332.2891556,-0.044848308,150.0990143,321.6376551,-0.039427079,145.4853287,324.7631936,-0.020021183,142.8062897,329.6263416,-0.002719731,peace_inverted
170.8087769,160.43787,3.86329E-07,157.2071381,144.3373718,0.000568556,155.6726837,124.5453415,-0.00684276,164.2805786,111.2214088,-0.014308386,174.5997772,105.0244217,-0.022088811,155.241806,115.5833931,-0.027352082,150.5475922,87.59870911,-0.039709728,147.4312286,70.83107185,-0.044918388,145.2052002,57.94114494,-0.047166891,169.9626007,117.1789742,-0.032645755,179.0171051,87.38349152,-0.042189401,185.8573914,70.07085228,-0.044307377,191.5835419,56.68613434,-0.044677611,183.194397,121.4129562,-0.035504293,186.0525055,101.787941,-0.041961152,182.6944733,107.3876724,-0.034714229,180.514679,114.6357994,-0.0271929,194.0991364,126.7841148,-0.038115572,191.9470825,112.0508423,-0.039227378,188.2997589,116.6918335,-0.028459532,187.2123871,122.6792564,-0.018453466,peace_inverted
110.7133598,238.2448425,4.99293E-07,94.62151337,204.8754883,0.027924454,99.57347488,176.6633606,0.025328625,117.5343018,161.5028534,0.01620579,136.2100639,155.5905914,0.006084287,89.20396042,162.1023102,-0.016676452,83.16950226,127.5542755,-0.026755219,76.82346725,107.215683,-0.030926391,72.11689568,89.77180481,-0.035632312,108.7852936,161.69664,-0.040493816,123.0386581,123.6146088,-0.043556139,131.8213806,102.1896896,-0.045124292,138.8827744,87.19850159,-0.049743962,127.2142982,168.3260956,-0.058695741,140.9305115,142.5099487,-0.056525908,138.0077934,153.8910217,-0.045403581,133.8675613,166.6672974,-0.039937366,143.6774139,177.6502075,-0.075270355,141.7033653,170.3712616,-0.070697308,133.0616684,180.0951233,-0.058759417,128.5406456,189.2188568,-0.050294638,peace_inverted
225.2922363,248.4546967,6.27081E-07,240.8775558,220.4905396,0.017070631,239.9973679,193.2258606,0.014553914,226.1948547,178.4238892,0.005490094,211.5201645,172.691391,-0.00563255,242.8057938,176.7413483,-0.015121593,237.8060303,141.1989594,-0.033391405,234.5935822,119.7639465,-0.041434325,231.2090836,103.3473129,-0.044935152,226.6395264,177.0735626,-0.034322653,216.5360641,137.4988861,-0.054000515,208.3052673,111.9610367,-0.064118184,201.5614929,92.79743195,-0.068852574,209.0347366,183.7625732,-0.049155556,187.2275047,162.5124817,-0.062931642,189.174511,175.2976379,-0.052818105,195.5355835,185.2986603,-0.040177442,192.1196365,194.5085754,-0.062800802,177.2099991,180.7740326,-0.068355918,181.0695648,191.0098267,-0.0531555,187.6969185,198.8311462,-0.037366383,peace_inverted
239.7500381,215.2864685,3.49042E-07,244.6261139,203.0719147,0.001938221,241.3752365,191.2563477,-0.002099744,234.0452957,186.8817596,-0.007701787,226.9263611,186.5936432,-0.01447543,241.63797,185.3953857,-0.013279865,241.7177811,169.967453,-0.023735523,242.0118942,160.6256104,-0.029252676,242.4375229,153.5327301,-0.03148846,233.305069,187.3602142,-0.019397762,227.0337067,170.9861908,-0.028785488,223.0080185,160.4629211,-0.033101812,219.5085297,152.1190186,-0.035097051,225.6273193,191.8049316,-0.024113666,218.7465134,182.8234253,-0.032635562,221.5528336,187.1467743,-0.029979074,224.2913361,191.4720612,-0.025084455,219.588913,197.5821228,-0.028420255,215.8807755,191.0089264,-0.031382121,218.5339966,193.8131561,-0.024525668,221.1645584,196.6841431,-0.017547647,peace_inverted
157.8211555,247.9246216,5.38036E-07,144.5401611,233.193512,-0.005847317,143.5326004,213.3214188,-0.01969739,152.1008377,198.3795319,-0.031798787,161.279686,190.7067146,-0.043949276,142.6833687,204.7261734,-0.050324604,139.5617981,174.9849129,-0.079184234,136.7281723,155.6833191,-0.097305991,134.5739822,140.8215637,-0.107795238,157.5335312,207.6771011,-0.057368562,164.2298126,174.3704224,-0.080682077,167.8078995,154.1693687,-0.091074035,170.3703232,136.7393074,-0.096528202,172.749939,213.9447098,-0.06111763,180.3973846,189.2723579,-0.08029189,175.5750961,196.5654602,-0.069774017,171.0249023,204.682663,-0.056665272,185.4038658,221.823555,-0.064708367,188.7860184,204.1099548,-0.075340569,184.5016708,210.1459122,-0.059527159,182.059536,216.5683136,-0.042892028,peace_inverted
133.8078918,244.4542106,6.76916E-07,125.2865181,225.0223345,0.010325563,130.4159431,206.0382612,0.002262534,143.1104851,195.0981275,-0.008922912,156.1647491,191.5919031,-0.019572603,129.0149231,196.0842875,-0.027877022,131.2974358,166.1089248,-0.046385448,133.8994675,148.4119522,-0.053324256,136.1494217,135.1311504,-0.056711219,142.7793732,198.2513536,-0.044293191,155.6498337,166.4860638,-0.064226568,164.452961,148.1464047,-0.070094459,170.5969849,135.0417885,-0.071307011,154.7815475,205.9501378,-0.056702282,171.0050697,187.9881375,-0.067708701,168.046257,196.4782133,-0.04995887,162.4260292,203.7203885,-0.033135027,164.87257,217.0695762,-0.068708323,176.4485435,205.9828248,-0.069663808,172.8957825,212.3897231,-0.049448393,166.9729385,217.5800164,-0.031175865,peace_inverted
259.902832,235.6768036,4.65597E-07,269.7749863,207.3860321,0.015093992,263.6587601,186.8171539,0.017000202,249.9790192,175.6922302,0.01409342,237.2113037,173.1307831,0.00972756,261.4851837,170.7221069,0.000443356,261.2480621,144.5547791,-0.011199896,261.2276001,128.6053314,-0.016648605,261.0557327,116.5805969,-0.017314533,243.4816818,169.6494446,-0.010395557,224.2242279,148.0149231,-0.016328003,213.181572,136.7263489,-0.017688794,205.1863174,129.3153839,-0.015753793,227.0901947,176.4003601,-0.01920196,218.0649719,181.5749359,-0.022500662,224.6962967,191.6744995,-0.023894796,230.9729691,199.8070831,-0.020331651,212.6425781,187.6017761,-0.027082009,211.0813751,196.8784943,-0.024305154,216.5126953,206.5090942,-0.018783646,221.711174,213.9108887,-0.010650783,peace_inverted
131.1048317,506.8468503,1.47982E-07,126.0761948,487.2019275,0.007510127,133.3036194,471.437927,0.00594682,145.6022758,464.3698616,0.000928805,155.4846725,464.1861375,-0.003631322,131.5640488,462.3710834,8.14905E-06,134.140377,443.7515633,-0.008279805,133.9314995,432.3757722,-0.013062978,133.0760193,423.6003712,-0.015294622,141.1158485,464.696722,-0.010250904,151.6951218,446.4977359,-0.015658926,157.7034416,436.2358918,-0.01913807,162.2090492,428.0741122,-0.021196526,150.0566025,469.8508487,-0.019652562,160.3764496,461.4711894,-0.024974277,158.0475883,466.1247871,-0.022190638,154.2889366,470.2143481,-0.017952656,157.6698074,476.3529234,-0.028952846,164.4691544,469.8390428,-0.025189348,161.6673431,473.7880323,-0.015243917,158.3473434,477.7252159,-0.007403828,peace_inverted
250.8748169,141.6847687,4.86719E-07,259.3451157,129.1319275,0.000552071,257.5162811,117.064064,-0.004149078,248.0448074,112.6356506,-0.010358157,239.8619385,111.585495,-0.017290287,258.112381,108.2064438,-0.014691656,263.2628174,90.10887909,-0.026973484,265.7792587,79.03128052,-0.032692149,267.4996948,70.61764526,-0.034241982,248.3925934,108.217186,-0.019616794,244.0114288,88.26326752,-0.029700899,241.3908234,76.37960815,-0.034221884,239.0351944,67,-0.035107885,239.9473114,111.937027,-0.023150889,237.0466919,107.1382751,-0.032469027,240.456459,112.5884094,-0.032005344,242.6231232,117.0123367,-0.02701411,232.8994446,117.5257263,-0.026254095,233.4419861,114.7943802,-0.027914109,236.2898941,118.5912018,-0.021062123,238.1745987,121.8141403,-0.013257794,peace_inverted
338.4222107,245.6645508,2.04015E-07,342.9127197,230.8667908,0.004902123,338.9459229,219.9345703,0.004712834,331.3167419,217.1099167,0.002109536,323.8388062,217.9958725,-0.001448699,338.6262817,212.1850662,0.001553686,337.5765686,197.8435593,-0.001835981,336.3914795,189.1591187,-0.00433898,335.1843262,182.4248657,-0.005194382,329.9891052,213.1670837,-0.003149752,325.3542786,198.2549515,-0.004982454,321.4295349,189.4460678,-0.007001528,317.9890442,183.2263412,-0.008067493,322.2218628,217.0409088,-0.007165686,317.3811035,211.2406082,-0.008824881,319.8811035,215.8903885,-0.009146834,322.4081726,220.6682739,-0.007915461,315.7920837,222.2940216,-0.010751015,313.0594177,218.6763611,-0.00888921,315.6157227,221.9507904,-0.004632558,318.2284851,225.810585,-0.000688444,peace_inverted
120.5188179,334.3858643,7.5349E-07,109.6829224,303.1174927,-0.005724628,120.3516541,275.3599854,-0.021333262,140.7594223,261.9625854,-0.036779396,156.0211487,256.1590881,-0.052017469,120.64785,268.5387268,-0.049434304,123.725956,232.759491,-0.07389468,124.8003502,210.7944794,-0.088615075,127.3992233,192.960022,-0.0989452,139.6465073,277.8479004,-0.059648219,159.8329353,240.8720093,-0.082549803,172.3427353,218.0380096,-0.094066709,184.8501434,200.8781738,-0.103108086,155.1052895,289.5027466,-0.066712618,170.8844719,253.6258698,-0.085756548,159.3560257,257.964447,-0.075267874,151.0492287,268.4933777,-0.064241864,166.6580772,299.4562378,-0.07417544,171.1425819,270.7709961,-0.085379615,161.3135376,273.1481323,-0.071624495,156.6705322,281.647644,-0.058347389,peace_inverted
270.9536819,301.8792114,5.09291E-07,278.6553955,285.1654358,0.003868888,274.6793747,270.5867615,0.00093978,265.558548,264.4198303,-0.004906499,256.1508408,262.6865234,-0.011390212,272.1690903,258.8585205,-0.009426778,273.719696,238.3018188,-0.021428199,274.1783981,225.4931793,-0.028290158,274.4909821,215.783493,-0.031231387,260.728569,259.1889648,-0.016966822,252.768837,237.9771881,-0.026939567,246.5188522,224.347168,-0.031578012,241.73069,213.7226563,-0.033406753,250.1236725,264.2451477,-0.023122028,241.8768082,252.6573792,-0.032303158,244.0422134,259.7366333,-0.02879326,247.4281082,266.5522156,-0.022502586,241.0442276,272.0674744,-0.029001631,236.2661133,268.0463562,-0.033217493,238.2768173,273.1547852,-0.026238058,241.2502213,277.589325,-0.017931312,peace_inverted
25.08061981,254.4185486,3.40325E-07,21.47038078,235.1270294,0.007645733,31.05539131,218.9916229,0.004996452,45.49814129,212.4882507,-0.001307859,57.00620842,213.1323853,-0.006181593,31.94944954,209.4267426,-0.010812136,39.707654,186.0666351,-0.024258858,44.35089684,171.6872559,-0.029837564,47.65876865,160.2908325,-0.032665838,41.90221024,213.5510406,-0.023327835,58.28227043,190.3980255,-0.039372522,68.49255753,176.8127136,-0.04840219,76.06542778,165.6547394,-0.052357409,50.27851868,221.7589417,-0.033521816,73.91998672,212.8253174,-0.048216593,73.45539093,221.6282654,-0.042451773,68.92173958,227.3834991,-0.032670613,57.24588776,232.287323,-0.043106247,75.72180748,230.2288818,-0.049116619,74.06015396,236.8693542,-0.039547816,68.54724312,240.5567322,-0.028607288,peace_inverted
141.409996,190.7588806,2.36806E-07,137.6077309,182.0338745,0.000267492,139.8178368,173.1479492,-0.004460615,145.753418,169.1409302,-0.010112491,151.1808472,168.6841278,-0.015349466,137.6347618,168.4837189,-0.011073756,135.5204659,157.4503937,-0.02001374,133.9461708,150.0062866,-0.025194613,132.7819977,144.1617737,-0.028358055,142.717083,169.3187408,-0.016492538,148.4421959,157.7217712,-0.024014719,152.5596313,150.3560791,-0.027583133,156.132431,144.2358093,-0.029526539,147.7353973,172.1361084,-0.02121065,155.3203583,166.5256805,-0.026963994,153.7789764,169.8604431,-0.02342974,151.3718605,172.467453,-0.019289605,152.5472031,176.0015411,-0.026210159,157.6551132,172.6147308,-0.02790725,156.0855446,175.265625,-0.022094144,154.0301285,177.0952911,-0.016734915,peace_inverted
123.6816101,208.2407383,2.67936E-07,120.735466,197.806598,0.001489648,122.4944115,187.2085786,-0.001778721,128.4703217,182.3007787,-0.007099434,134.3129311,181.4659714,-0.012434489,121.2823448,180.9290582,-0.006588981,121.1088753,169.1163596,-0.01591211,120.8090515,161.4358181,-0.021134323,120.2461166,155.3696102,-0.023590969,126.8687325,181.2947976,-0.013489315,133.302063,167.9825768,-0.021655111,137.0683022,159.3857681,-0.026005626,139.5469551,152.9404649,-0.027395893,132.518795,183.8633642,-0.020006137,141.7995987,179.6788346,-0.028283684,141.3711662,184.5256423,-0.027733026,139.2443504,188.299568,-0.024127338,137.8594437,188.1805078,-0.026634486,145.1719322,186.7750551,-0.029145015,144.227829,190.9960428,-0.024242418,142.264595,194.2127703,-0.018826483,peace_inverted
497.5387594,193.914505,2.84174E-07,504.0384729,178.9256973,-0.001101055,500.7770342,163.0710526,-0.005028313,491.3665169,157.0261116,-0.010113191,481.7339268,156.7539253,-0.015865594,502.4900691,154.7732964,-0.009956014,503.9639736,134.7295418,-0.018953646,504.7346948,121.5501022,-0.023939535,505.7048542,111.1924553,-0.026384687,492.243369,155.1817703,-0.014453747,484.1749782,134.6655807,-0.023549266,480.1704603,120.9657326,-0.02809749,477.8845954,109.256218,-0.029959591,482.6637019,159.515625,-0.01841717,469.6956623,153.8714104,-0.027221395,470.9955317,161.2341614,-0.027339024,475.2475662,166.1627083,-0.02464276,474.304479,166.4738159,-0.022389488,464.6341507,164.254097,-0.026849363,466.5918933,170.5339966,-0.023584738,471.0629067,174.3899574,-0.019467564,peace_inverted
51.63933563,233.4499969,4.25072E-07,46.87152386,220.7339783,-0.003748862,50.75141144,204.9720306,-0.013470193,62.7519722,195.4455719,-0.02432242,72.75785637,191.8845673,-0.033850241,39.40371037,199.7125702,-0.021886589,36.01742935,181.3516541,-0.036537413,33.65642738,169.1739044,-0.045310259,31.31401062,159.2967224,-0.051587079,45.73245049,201.5252991,-0.030710829,52.93295288,182.8162231,-0.046321683,58.19382477,171.299408,-0.053787541,61.72320557,161.6195221,-0.058329344,53.46385002,205.3681183,-0.038871393,67.77895546,193.9905396,-0.052075088,67.98674011,199.9619598,-0.04691286,64.57501602,204.6128998,-0.040547244,62.2628231,209.8171997,-0.047872145,74.0560112,201.039032,-0.053587925,72.93689346,206.2822723,-0.045150999,69.01721764,210.4219208,-0.037614956,peace_inverted
209.710556,211.4287949,1.80623E-07,201.4966888,193.5043716,0.002353944,204.871994,178.2248039,-0.000766919,216.0983276,171.2311935,-0.005793889,225.1510925,169.044445,-0.010682895,203.7975616,170.1777992,-0.006933121,200.7248077,152.1426315,-0.014836035,198.2159424,140.8578415,-0.019555554,196.4683533,131.7821617,-0.022457255,214.9420471,172.0001335,-0.013728651,220.1929474,151.6559486,-0.020288613,223.7047119,139.2223778,-0.024655739,227.0342407,129.3764534,-0.027738832,224.3712921,176.7121468,-0.019858893,229.7830353,160.9821396,-0.028370222,226.7093048,166.1704903,-0.027734587,223.8112183,172.2317047,-0.024916086,231.7384186,182.7542496,-0.025697552,231.8381653,172.9265442,-0.02976693,228.1372528,176.3216743,-0.025518809,225.9962616,180.5928726,-0.020926947,peace_inverted
147.6410522,254.5020447,2.30756E-07,142.8787651,245.9980774,-0.000960213,143.3346291,235.6841354,-0.005345168,148.2070885,229.2536545,-0.010684255,153.2812042,226.0878067,-0.015532127,141.379406,230.6205597,-0.011635233,141.3832626,217.0016098,-0.021327998,141.6020164,208.3560333,-0.026277537,141.656559,201.7050476,-0.028778648,147.0427094,231.4878616,-0.017168429,150.3548126,216.2556839,-0.026773762,152.7603493,207.1947098,-0.030893734,154.4426765,200.0259476,-0.032481655,153.0601845,234.2226105,-0.022241835,159.2834244,223.4553452,-0.032921549,159.6277771,227.0726852,-0.030875824,158.2103348,231.1438751,-0.025946083,159.0246735,237.9917908,-0.027252724,163.4928932,230.523056,-0.033113729,163.2871742,233.27211,-0.028405674,161.7464104,236.4240875,-0.022714972,peace_inverted
263.8879166,300.0410461,2.81551E-07,271.3221817,290.9685364,-0.001693822,270.3110733,280.108551,-0.004400745,263.0278702,274.2737732,-0.00780085,256.3360748,271.7378845,-0.011649383,271.3348846,273.0798035,-0.007388101,274.1958847,259.8352356,-0.014204215,275.7958374,251.6707764,-0.018503189,276.8092575,245.4953308,-0.020461364,263.6957932,272.2696533,-0.009430957,263.2927551,258.6220398,-0.01441641,261.8022766,249.6280212,-0.017841522,260.1214828,242.5847931,-0.019571761,256.7126999,274.2792664,-0.011091894,254.4136276,266.7789001,-0.016143262,255.7138138,270.6561584,-0.016304728,256.8440781,274.6748047,-0.014149952,251.2521057,278.0304565,-0.012751891,250.6444473,273.884552,-0.01416888,252.2712479,276.3833008,-0.010655192,253.5656891,279.2988586,-0.006554626,peace_inverted
209.2228546,278.7632751,5.99448E-07,220.2335815,255.2175446,0.005966228,215.4726791,234.054718,0.006942088,203.3994827,223.3779449,0.00619013,193.5875244,220.7701874,0.005309187,210.9855652,220.7134552,-0.008096198,207.2246017,191.8425903,-0.01464294,204.6180725,174.7878876,-0.017081371,202.7083511,162.6362762,-0.016334517,194.8386383,224.096756,-0.01199914,182.6637497,198.556366,-0.015042096,175.1566658,182.1283722,-0.017566206,169.9973946,170.9522552,-0.017717652,181.8877716,232.3124695,-0.01344209,181.8774033,222.1779938,-0.010507119,187.3601761,227.528656,-0.00621259,190.9734306,234.8899384,-0.000603628,171.6943016,242.5805054,-0.014628641,175.0239143,236.5652313,-0.005572794,179.5301743,241.1474304,0.005048449,182.1392441,246.6595459,0.015253711,peace_inverted
167.7283859,229.8543854,8.93803E-07,159.8656769,200.5569305,0.00578064,168.1495743,178.5461426,-0.012457982,188.3763313,166.9648132,-0.028506456,207.5313034,164.4141541,-0.043154422,175.139431,166.4142914,-0.080016471,184.7267303,125.1086655,-0.117912829,192.6809235,99.64987183,-0.141820475,200.7427139,81.63406372,-0.158116266,193.5706329,176.3084106,-0.08611498,220.5305786,142.9073029,-0.126614898,239.4989548,122.7566986,-0.143763915,255.1928329,110.2576141,-0.155080318,206.9280396,189.0057373,-0.082657024,222.0240326,167.6895142,-0.08736597,211.839592,168.9573059,-0.056649901,202.1109695,175.2695465,-0.035447102,214.936821,201.4805145,-0.079913907,223.3258667,186.1202393,-0.071214184,215.1940155,187.4203339,-0.04218844,208.4686432,192.5024719,-0.019172279,peace_inverted
254.9690781,305.8670349,4.98404E-07,268.4504929,289.594696,0.000979581,268.5934525,272.0292664,-0.004410301,259.6946869,261.692688,-0.01172684,250.3631744,257.8020935,-0.020198377,269.2679214,260.2545166,-0.017499438,274.0745087,235.6004639,-0.029934037,276.0768814,220.567215,-0.036569122,277.3204651,208.7843628,-0.038847491,255.8635254,260.3618774,-0.023017416,252.3810654,235.3766937,-0.032492477,248.5759506,219.5078735,-0.037316483,245.3731613,207.3969879,-0.039152388,244.1348419,264.3389282,-0.026487278,242.527565,253.6617584,-0.032776255,244.8756638,259.7656555,-0.029144578,246.0679321,265.9823914,-0.023072241,234.2997665,270.37323,-0.029990943,236.1116638,262.7428894,-0.02815707,238.5832214,267.9114685,-0.017367598,240.0809555,273.0950317,-0.00705775,peace_inverted
286.2597198,311.6768627,6.42012E-07,300.8230362,293.1792571,-0.003105885,300.616333,268.4493796,-0.014723424,288.8233566,253.3552438,-0.025834326,274.4382019,247.1629668,-0.038420275,304.9966049,262.9983852,-0.04624841,307.1745758,229.5822027,-0.066708393,306.7563629,210.5023006,-0.074763931,306.1185608,194.8697771,-0.07750804,288.612648,265.1560335,-0.054217361,280.7243271,228.1555173,-0.073638581,274.8803329,205.7693961,-0.079775773,269.651619,188.7367433,-0.082762092,272.7960434,269.9709613,-0.05834819,265.6766739,243.691264,-0.076700278,270.8480072,251.0237795,-0.068382733,274.4667892,260.0903422,-0.056867655,259.6068649,276.3924143,-0.061675936,258.0872269,254.8327485,-0.070476063,262.9313507,260.7326159,-0.056084402,265.7037964,268.8257235,-0.041629743,peace_inverted
129.6595688,242.2903442,7.3733E-07,115.9570198,223.5334015,-0.001078394,116.8568459,197.5056763,-0.014251612,129.4227791,180.5855865,-0.028715754,140.9474487,172.3654022,-0.042332597,109.753521,187.9107971,-0.041604467,108.6650848,153.0799103,-0.064094931,107.0376663,131.6231995,-0.074948333,105.8173027,115.2458191,-0.080601268,124.2045479,188.1691895,-0.052556325,138.7763329,152.3257751,-0.073614672,149.0123634,131.2670898,-0.079065368,156.1848335,115.1743011,-0.080523022,139.3954582,192.0934601,-0.060629223,155.1311302,167.7379608,-0.076524325,154.3597412,177.4039307,-0.061866071,150.4885254,187.7275543,-0.046136871,154.6165466,198.1400146,-0.069171652,167.2703705,176.8999786,-0.073545694,166.0604324,183.2172546,-0.054306768,162.264473,191.5630493,-0.036357883,peace_inverted
137.8318634,268.8054504,1.84395E-07,132.2055016,252.7561646,-0.000914497,135.91856,239.5489197,-0.006963861,146.1162643,232.584671,-0.014452795,154.4517746,229.646347,-0.021158818,131.1272049,233.3593597,-0.012536502,128.8429871,216.6127319,-0.026364768,126.8386688,206.15065,-0.034649123,124.8058777,198.1797791,-0.038395029,140.1509972,234.9548187,-0.019508844,147.4583817,217.2143707,-0.029473901,152.2024841,206.5427856,-0.034900349,156.2645645,198.0021667,-0.037600402,148.4251213,239.052948,-0.026169574,154.0648613,231.9863586,-0.035523664,151.7182617,236.9415283,-0.033307139,149.0150528,241.1361084,-0.028546831,155.0627174,244.1638184,-0.033186637,155.9479179,240.2901917,-0.033407766,153.2008667,243.6221161,-0.024938097,150.7916679,246.9370422,-0.017348766,peace_inverted
79.28996658,302.5827637,4.72305E-07,75.72439384,263.7676392,0.036127049,88.99814415,237.6191711,0.035303403,107.9576111,221.155304,0.027260084,126.3006935,215.5240784,0.019785807,94.6230526,215.5963898,-0.022752758,109.3240128,175.5821075,-0.048254013,115.9838562,150.368103,-0.061177123,121.6495743,131.0138702,-0.066686302,111.8562241,224.9551849,-0.046093244,144.0178642,189.0769958,-0.072385252,162.9604454,167.8486176,-0.081714079,175.2363739,153.6957397,-0.084495336,128.8057022,240.1990051,-0.060545128,152.0159683,227.8018036,-0.062542528,145.1128578,233.8355103,-0.037539691,135.9382896,240.5288391,-0.01609239,140.7058411,258.4786682,-0.073374823,156.9152184,247.6131897,-0.05288735,149.0623398,253.6165619,-0.017665775,140.6705589,260.063385,0.010809519,peace_inverted
313.2887964,181.6834259,3.71207E-07,323.4655972,159.3554993,0.00657876,320.6670272,138.2461967,0.005121307,310.0925671,128.8856621,-1.85791E-05,298.1785957,126.7749023,-0.006164339,327.4484037,127.1635437,-0.000758448,333.3508543,101.9315529,-0.009118726,336.0030738,86.30898285,-0.013904957,337.6789628,74.02359581,-0.015724696,314.587433,126.7695465,-0.009687295,308.2596367,99.49826431,-0.018089233,301.4260249,83.80218887,-0.023360487,295.9054562,71.2280159,-0.025073906,301.7683116,130.6039581,-0.017405594,289.8065212,121.2944756,-0.024477577,291.0968428,130.4221458,-0.024230013,294.4487732,137.2207375,-0.020171206,289.4391371,136.7769814,-0.024760339,281.4355736,128.5194626,-0.025012748,283.0445465,135.7460976,-0.01765421,287.0639634,141.9408875,-0.009938871,peace_inverted
132.2938156,402.2957764,2.16121E-07,129.558712,380.4698792,-0.002856241,138.3631325,363.1696167,-0.011200565,153.0467606,354.1664734,-0.020397246,164.1128769,349.6481934,-0.027947066,132.3449478,360.1156006,-0.021283627,132.0181274,338.3278503,-0.036711056,131.0369453,324.8675842,-0.045911536,130.3362007,314.1985779,-0.051628921,142.2845993,365.4315796,-0.028704282,151.2799759,344.6507874,-0.041924667,156.9833565,331.3552246,-0.049033154,162.0036964,320.9940186,-0.054607935,152.159626,372.194397,-0.035368711,162.3937798,353.9212952,-0.047872648,158.1843452,355.6626892,-0.043925792,153.4164047,360.387207,-0.038342118,160.742569,378.5142822,-0.042575568,165.8783569,363.2077942,-0.046998996,162.1559486,363.7342529,-0.038940221,159.0322723,368.0221558,-0.031524837,peace_inverted
96.06049347,240.8804932,2.83188E-07,87.18278503,221.6564026,0.003373463,90.90503311,203.8920135,-0.003269138,101.7320709,195.2335968,-0.012803136,111.6114349,193.4271088,-0.022434423,90.10022163,193.1726227,-0.016553313,86.67387772,170.1545715,-0.032905303,84.22154045,155.2554321,-0.042233337,82.45841789,143.428894,-0.0471435,100.9530029,194.7628632,-0.028302936,105.381958,168.2102356,-0.041449424,108.7605171,151.5683136,-0.047477193,111.8639145,138.4801636,-0.049953979,111.8848686,200.9157867,-0.038633253,119.4876137,185.9199829,-0.050275087,117.7424812,191.9101563,-0.04440888,114.7687225,198.5126495,-0.035597827,121.5749245,209.3512878,-0.049042881,126.2978325,196.5576477,-0.051460542,124.2522125,200.1761017,-0.038943846,121.9927254,205.2054901,-0.026739737,peace_inverted
265.4354324,193.920639,4.02425E-07,273.7602768,180.2325439,0.008955528,273.6669159,167.1950073,0.007590634,266.6565628,161.3041992,0.002991794,258.9538422,160.2733307,-0.003074417,275.5446625,160.957016,-0.009538744,279.6259918,141.2171478,-0.020054312,282.0887375,129.0885773,-0.025180615,284.4662018,120.279892,-0.026803067,266.2228775,160.0527496,-0.017323682,260.7678452,139.4412384,-0.024984887,257.381424,126.9621124,-0.028970733,254.7970734,117.9260712,-0.03060228,257.2267685,162.2998657,-0.022666741,251.5928192,153.9731445,-0.025041152,253.5018997,158.4505157,-0.02078199,255.2066803,162.7812958,-0.015594508,249.2218552,166.6163635,-0.027480502,247.236351,162.0411835,-0.023840416,249.2167511,165.665741,-0.014884335,251.3022995,169.1592407,-0.006656682,peace_inverted
116.4984055,235.0574493,3.45405E-07,103.8032112,214.1107788,0.004583074,102.274086,195.4673004,0.000718758,113.1051865,185.693222,-0.007046122,125.0612984,182.1907196,-0.014358285,97.45140839,183.1169739,-0.00854373,96.85781479,157.6511841,-0.020740299,96.30620956,143.8184357,-0.025670707,95.44358826,132.8592834,-0.026993003,111.7492447,180.8087921,-0.018394079,118.7522163,156.4463959,-0.027259748,123.712635,142.2476807,-0.031877682,127.0254135,131.8580322,-0.032833073,126.5198135,183.3466187,-0.027388463,136.789135,179.6056519,-0.035065603,137.4363556,187.7997284,-0.035102759,135.0305214,194.7664795,-0.030919177,139.5796165,188.9589233,-0.036621615,147.2915039,188.5752563,-0.03522392,146.6748734,194.414505,-0.02734266,143.8717804,199.8301544,-0.019024927,peace_inverted
39.0406208,265.6968689,2.54117E-07,36.36599064,247.8615723,0.014436675,41.53227997,230.581955,0.01068388,52.73134804,220.2637634,0.001459563,62.58613586,216.6434174,-0.00581973,30.00164509,220.5323639,-0.005918718,27.72425365,200.0406952,-0.022691749,24.51330757,187.5250244,-0.034509618,20.750772,177.0229034,-0.041918036,33.47230911,222.9545441,-0.022574333,43.5491724,199.4135742,-0.036540631,49.79448509,185.7090759,-0.045095123,53.93818474,175.2074432,-0.051058512,40.1584425,227.46492,-0.037400115,61.32805824,212.7563629,-0.046134822,62.95687294,219.0354156,-0.040175829,59.70176125,224.685379,-0.034027845,49.71139526,232.1439819,-0.052136485,67.42141342,222.8023834,-0.051257506,66.81539154,227.6082611,-0.041390236,62.69654274,230.9685974,-0.0335356,peace_inverted
